model,model_id,game_pk,game_date,away_team,home_team,venue,quantity,point_estimate,ci_90_low,ci_90_high,ci_width,actual,hit_90,abs_dev,norm_abs_dev,expected_abs_dev,norm_expected_abs_dev
gemini,gemini-2.5-flash,824019,2026-06-13,Tampa Bay Rays,Los Angeles Angels,Angel Stadium,total_strikeouts,18.0,14.0,22.0,8.0,19.0,1.0,1.0,0.05263157894736842,1.9401448286999765,0.1021128857210514
gemini,gemini-2.5-flash,824019,2026-06-13,Tampa Bay Rays,Los Angeles Angels,Angel Stadium,total_home_runs,2.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,0.9700724143499883,0.9700724143499883
gemini,gemini-2.5-flash,824019,2026-06-13,Tampa Bay Rays,Los Angeles Angels,Angel Stadium,duration_min,175.0,160.0,195.0,35.0,157.0,0.0,18.0,0.11464968152866242,8.488133625562398,0.05406454538574776
gemini,gemini-2.5-flash,824019,2026-06-13,Tampa Bay Rays,Los Angeles Angels,Angel Stadium,attendance,30000.0,25000.0,35000.0,10000.0,34030.0,1.0,4030.0,0.11842491918895093,2425.181035874971,0.0712659722560967
gemini,gemini-2.5-flash,824020,2026-06-12,Tampa Bay Rays,Los Angeles Angels,Angel Stadium,total_runs,9.0,5.0,13.0,8.0,7.0,1.0,2.0,0.2857142857142857,1.9401448286999765,0.2771635469571395
gemini,gemini-2.5-flash,824020,2026-06-12,Tampa Bay Rays,Los Angeles Angels,Angel Stadium,total_strikeouts,17.0,12.0,22.0,10.0,19.0,1.0,2.0,0.10526315789473684,2.425181035874971,0.12764110715131424
gemini,gemini-2.5-flash,824020,2026-06-12,Tampa Bay Rays,Los Angeles Angels,Angel Stadium,total_home_runs,3.0,0.0,6.0,6.0,0.0,1.0,3.0,3000000000.0,1.4551086215249824,1455108621.5249825
gemini,gemini-2.5-flash,824020,2026-06-12,Tampa Bay Rays,Los Angeles Angels,Angel Stadium,duration_min,160.0,140.0,190.0,50.0,162.0,1.0,2.0,0.012345679012345678,12.125905179374854,0.07485126653935095
gemini,gemini-2.5-flash,824020,2026-06-12,Tampa Bay Rays,Los Angeles Angels,Angel Stadium,attendance,32000.0,28000.0,38000.0,10000.0,37023.0,1.0,5023.0,0.13567241984712206,2425.181035874971,0.06550471425532699
gemini,gemini-2.5-flash,824021,2026-06-14,Tampa Bay Rays,Los Angeles Angels,Angel Stadium,total_runs,8.0,4.0,13.0,9.0,11.0,1.0,3.0,0.2727272727272727,2.1826629322874735,0.19842390293522486
gemini,gemini-2.5-flash,824021,2026-06-14,Tampa Bay Rays,Los Angeles Angels,Angel Stadium,total_strikeouts,18.0,14.0,23.0,9.0,15.0,1.0,3.0,0.2,2.1826629322874735,0.14551086215249823
gemini,gemini-2.5-flash,824021,2026-06-14,Tampa Bay Rays,Los Angeles Angels,Angel Stadium,total_home_runs,2.0,0.0,5.0,5.0,4.0,1.0,2.0,0.5,1.2125905179374854,0.30314762948437135
gemini,gemini-2.5-flash,824021,2026-06-14,Tampa Bay Rays,Los Angeles Angels,Angel Stadium,duration_min,165.0,145.0,190.0,45.0,171.0,1.0,6.0,0.03508771929824561,10.913314661437369,0.06382055357565712
gemini,gemini-2.5-flash,824021,2026-06-14,Tampa Bay Rays,Los Angeles Angels,Angel Stadium,attendance,33000.0,28000.0,39000.0,11000.0,34048.0,1.0,1048.0,0.030780075187969925,2667.699139462468,0.07835112604154335
gemini,gemini-2.5-flash,824022,2026-06-10,Houston Astros,Los Angeles Angels,Angel Stadium,total_runs,9.0,5.0,14.0,9.0,5.0,1.0,4.0,0.8,2.1826629322874735,0.4365325864574947
gemini,gemini-2.5-flash,824022,2026-06-10,Houston Astros,Los Angeles Angels,Angel Stadium,total_strikeouts,17.0,12.0,22.0,10.0,20.0,1.0,3.0,0.15,2.425181035874971,0.12125905179374855
gemini,gemini-2.5-flash,824022,2026-06-10,Houston Astros,Los Angeles Angels,Angel Stadium,total_home_runs,2.0,0.0,5.0,5.0,4.0,1.0,2.0,0.5,1.2125905179374854,0.30314762948437135
gemini,gemini-2.5-flash,824022,2026-06-10,Houston Astros,Los Angeles Angels,Angel Stadium,duration_min,165.0,150.0,190.0,40.0,151.0,1.0,14.0,0.09271523178807947,9.700724143499883,0.06424320624834359
gemini,gemini-2.5-flash,824022,2026-06-10,Houston Astros,Los Angeles Angels,Angel Stadium,attendance,30000.0,25000.0,35000.0,10000.0,25179.0,1.0,4821.0,0.19146908137733826,2425.181035874971,0.09631760736625644
gemini,gemini-2.5-flash,824023,2026-06-09,Houston Astros,Los Angeles Angels,Angel Stadium,total_runs,9.0,5.0,14.0,9.0,11.0,1.0,2.0,0.18181818181818182,2.1826629322874735,0.19842390293522486
gemini,gemini-2.5-flash,824023,2026-06-09,Houston Astros,Los Angeles Angels,Angel Stadium,total_strikeouts,17.0,12.0,22.0,10.0,19.0,1.0,2.0,0.10526315789473684,2.425181035874971,0.12764110715131424
gemini,gemini-2.5-flash,824023,2026-06-09,Houston Astros,Los Angeles Angels,Angel Stadium,total_home_runs,2.0,0.0,5.0,5.0,0.0,1.0,2.0,1999999999.9999998,1.2125905179374854,1212590517.9374852
gemini,gemini-2.5-flash,824023,2026-06-09,Houston Astros,Los Angeles Angels,Angel Stadium,duration_min,160.0,135.0,190.0,55.0,167.0,1.0,7.0,0.041916167664670656,13.338495697312338,0.07987123172043316
gemini,gemini-2.5-flash,824023,2026-06-09,Houston Astros,Los Angeles Angels,Angel Stadium,attendance,29500.0,22000.0,36000.0,14000.0,24767.0,1.0,4733.0,0.19110106189687892,3395.2534502249587,0.13708779627023696
gemini,gemini-2.5-flash,824025,2026-06-08,Houston Astros,Los Angeles Angels,Angel Stadium,total_runs,9.0,5.0,13.0,8.0,9.0,1.0,0.0,0.0,1.9401448286999765,0.21557164763333073
gemini,gemini-2.5-flash,824025,2026-06-08,Houston Astros,Los Angeles Angels,Angel Stadium,total_strikeouts,17.0,12.0,22.0,10.0,25.0,0.0,8.0,0.32,2.425181035874971,0.09700724143499884
gemini,gemini-2.5-flash,824025,2026-06-08,Houston Astros,Los Angeles Angels,Angel Stadium,total_home_runs,2.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,0.9700724143499883,0.9700724143499883
gemini,gemini-2.5-flash,824025,2026-06-08,Houston Astros,Los Angeles Angels,Angel Stadium,duration_min,160.0,145.0,185.0,40.0,184.0,1.0,24.0,0.13043478260869565,9.700724143499883,0.05272132686684719
gemini,gemini-2.5-flash,824025,2026-06-08,Houston Astros,Los Angeles Angels,Angel Stadium,attendance,28000.0,22000.0,35000.0,13000.0,25474.0,1.0,2526.0,0.09915992776949047,3152.735346637462,0.123762869853084
gemini,gemini-2.5-flash,824098,2026-06-18,St. Louis Cardinals,Kansas City Royals,Kauffman Stadium,total_runs,8.5,6.0,12.0,6.0,20.0,0.0,11.5,0.575,1.4551086215249824,0.07275543107624913
gemini,gemini-2.5-flash,824098,2026-06-18,St. Louis Cardinals,Kansas City Royals,Kauffman Stadium,total_strikeouts,17.5,13.0,22.0,9.0,13.0,1.0,4.5,0.34615384615384615,2.1826629322874735,0.16789714863749797
gemini,gemini-2.5-flash,824098,2026-06-18,St. Louis Cardinals,Kansas City Royals,Kauffman Stadium,total_home_runs,2.2,1.0,4.0,3.0,3.0,1.0,0.7999999999999998,0.2666666666666666,0.7275543107624912,0.24251810358749706
gemini,gemini-2.5-flash,824098,2026-06-18,St. Louis Cardinals,Kansas City Royals,Kauffman Stadium,duration_min,165.0,150.0,190.0,40.0,189.0,1.0,24.0,0.12698412698412698,9.700724143499883,0.05132658276984065
gemini,gemini-2.5-flash,824098,2026-06-18,St. Louis Cardinals,Kansas City Royals,Kauffman Stadium,attendance,29000.0,24000.0,34000.0,10000.0,18363.0,0.0,10637.0,0.5792626477155149,2425.181035874971,0.13206889047949522
gemini,gemini-2.5-flash,824099,2026-06-14,Houston Astros,Kansas City Royals,Kauffman Stadium,total_runs,9.0,6.0,13.0,7.0,4.0,0.0,5.0,1.25,1.6976267251124795,0.42440668127811987
gemini,gemini-2.5-flash,824099,2026-06-14,Houston Astros,Kansas City Royals,Kauffman Stadium,total_strikeouts,17.0,13.0,21.0,8.0,14.0,1.0,3.0,0.21428571428571427,1.9401448286999765,0.13858177347856976
gemini,gemini-2.5-flash,824099,2026-06-14,Houston Astros,Kansas City Royals,Kauffman Stadium,total_home_runs,2.0,0.0,5.0,5.0,0.0,1.0,2.0,1999999999.9999998,1.2125905179374854,1212590517.9374852
gemini,gemini-2.5-flash,824099,2026-06-14,Houston Astros,Kansas City Royals,Kauffman Stadium,duration_min,162.0,148.0,178.0,30.0,139.0,0.0,23.0,0.16546762589928057,7.275543107624913,0.05234203674550297
gemini,gemini-2.5-flash,824099,2026-06-14,Houston Astros,Kansas City Royals,Kauffman Stadium,attendance,25000.0,20000.0,30000.0,10000.0,23730.0,1.0,1270.0,0.05351875263379688,2425.181035874971,0.10219894799304555
gemini,gemini-2.5-flash,824100,2026-06-13,Houston Astros,Kansas City Royals,Kauffman Stadium,total_runs,9.0,5.0,14.0,9.0,15.0,0.0,6.0,0.4,2.1826629322874735,0.14551086215249823
gemini,gemini-2.5-flash,824100,2026-06-13,Houston Astros,Kansas City Royals,Kauffman Stadium,total_strikeouts,18.0,13.0,23.0,10.0,11.0,0.0,7.0,0.6363636363636364,2.425181035874971,0.220471003261361
gemini,gemini-2.5-flash,824100,2026-06-13,Houston Astros,Kansas City Royals,Kauffman Stadium,total_home_runs,3.0,1.0,6.0,5.0,5.0,1.0,2.0,0.4,1.2125905179374854,0.2425181035874971
gemini,gemini-2.5-flash,824100,2026-06-13,Houston Astros,Kansas City Royals,Kauffman Stadium,duration_min,165.0,145.0,190.0,45.0,171.0,1.0,6.0,0.03508771929824561,10.913314661437369,0.06382055357565712
gemini,gemini-2.5-flash,824100,2026-06-13,Houston Astros,Kansas City Royals,Kauffman Stadium,attendance,28000.0,22000.0,34000.0,12000.0,17881.0,0.0,10119.0,0.565907946982831,2910.217243049965,0.1627547252978002
gemini,gemini-2.5-flash,824101,2026-06-11,Texas Rangers,Kansas City Royals,Kauffman Stadium,total_runs,9.0,4.0,15.0,11.0,6.0,1.0,3.0,0.5,2.667699139462468,0.4446165232437447
gemini,gemini-2.5-flash,824101,2026-06-11,Texas Rangers,Kansas City Royals,Kauffman Stadium,total_strikeouts,17.0,11.0,24.0,13.0,13.0,1.0,4.0,0.3076923076923077,3.152735346637462,0.2425181035874971
gemini,gemini-2.5-flash,824101,2026-06-11,Texas Rangers,Kansas City Royals,Kauffman Stadium,total_home_runs,2.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,1.4551086215249824,1.4551086215249824
gemini,gemini-2.5-flash,824101,2026-06-11,Texas Rangers,Kansas City Royals,Kauffman Stadium,duration_min,160.0,135.0,190.0,55.0,142.0,1.0,18.0,0.1267605633802817,13.338495697312338,0.09393306829093195
gemini,gemini-2.5-flash,824101,2026-06-11,Texas Rangers,Kansas City Royals,Kauffman Stadium,attendance,12000.0,9000.0,18000.0,9000.0,17622.0,1.0,5622.0,0.31903302689819546,2182.6629322874737,0.12386011419177584
gemini,gemini-2.5-flash,824102,2026-06-12,Houston Astros,Kansas City Royals,Kauffman Stadium,total_runs,9.0,5.0,13.0,8.0,18.0,0.0,9.0,0.5,1.9401448286999765,0.10778582381666536
gemini,gemini-2.5-flash,824102,2026-06-12,Houston Astros,Kansas City Royals,Kauffman Stadium,total_strikeouts,17.0,13.0,21.0,8.0,10.0,0.0,7.0,0.7,1.9401448286999765,0.19401448286999765
gemini,gemini-2.5-flash,824102,2026-06-12,Houston Astros,Kansas City Royals,Kauffman Stadium,total_home_runs,2.0,0.0,4.0,4.0,4.0,1.0,2.0,0.5,0.9700724143499883,0.24251810358749706
gemini,gemini-2.5-flash,824102,2026-06-12,Houston Astros,Kansas City Royals,Kauffman Stadium,duration_min,158.0,145.0,175.0,30.0,199.0,0.0,41.0,0.20603015075376885,7.275543107624913,0.036560518128768406
gemini,gemini-2.5-flash,824102,2026-06-12,Houston Astros,Kansas City Royals,Kauffman Stadium,attendance,24000.0,19000.0,29000.0,10000.0,25672.0,1.0,1672.0,0.06512932377687754,2425.181035874971,0.09446794312383028
gemini,gemini-2.5-flash,824103,2026-06-10,Texas Rangers,Kansas City Royals,Kauffman Stadium,total_runs,9.0,5.0,13.0,8.0,10.0,1.0,1.0,0.1,1.9401448286999765,0.19401448286999765
gemini,gemini-2.5-flash,824103,2026-06-10,Texas Rangers,Kansas City Royals,Kauffman Stadium,total_strikeouts,17.0,12.0,22.0,10.0,20.0,1.0,3.0,0.15,2.425181035874971,0.12125905179374855
gemini,gemini-2.5-flash,824103,2026-06-10,Texas Rangers,Kansas City Royals,Kauffman Stadium,total_home_runs,3.0,1.0,5.0,4.0,1.0,1.0,2.0,2.0,0.9700724143499883,0.9700724143499883
gemini,gemini-2.5-flash,824103,2026-06-10,Texas Rangers,Kansas City Royals,Kauffman Stadium,duration_min,180.0,160.0,205.0,45.0,215.0,0.0,35.0,0.16279069767441862,10.913314661437369,0.05075960307645288
gemini,gemini-2.5-flash,824103,2026-06-10,Texas Rangers,Kansas City Royals,Kauffman Stadium,attendance,18500.0,13000.0,24000.0,11000.0,16015.0,1.0,2485.0,0.15516703090852327,2667.699139462468,0.16657503212378819
gemini,gemini-2.5-flash,824105,2026-06-09,Texas Rangers,Kansas City Royals,Kauffman Stadium,total_runs,9.0,5.0,13.0,8.0,8.0,1.0,1.0,0.125,1.9401448286999765,0.24251810358749706
gemini,gemini-2.5-flash,824105,2026-06-09,Texas Rangers,Kansas City Royals,Kauffman Stadium,total_strikeouts,17.5,12.0,23.0,11.0,11.0,0.0,6.5,0.5909090909090909,2.667699139462468,0.2425181035874971
gemini,gemini-2.5-flash,824105,2026-06-09,Texas Rangers,Kansas City Royals,Kauffman Stadium,total_home_runs,2.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.2125905179374854,0.6062952589687427
gemini,gemini-2.5-flash,824105,2026-06-09,Texas Rangers,Kansas City Royals,Kauffman Stadium,duration_min,155.0,135.0,185.0,50.0,155.0,1.0,0.0,0.0,12.125905179374854,0.07823164631854744
gemini,gemini-2.5-flash,824105,2026-06-09,Texas Rangers,Kansas City Royals,Kauffman Stadium,attendance,20000.0,14000.0,28000.0,14000.0,25075.0,1.0,5075.0,0.2023928215353938,3395.2534502249587,0.13540392623030742
gemini,gemini-2.5-flash,824178,2026-06-17,Detroit Tigers,Houston Astros,Daikin Park,total_runs,8.0,5.0,12.0,7.0,6.0,1.0,2.0,0.3333333333333333,1.6976267251124795,0.2829377875187466
gemini,gemini-2.5-flash,824178,2026-06-17,Detroit Tigers,Houston Astros,Daikin Park,total_strikeouts,18.0,12.0,24.0,12.0,13.0,1.0,5.0,0.38461538461538464,2.910217243049965,0.2238628648499973
gemini,gemini-2.5-flash,824178,2026-06-17,Detroit Tigers,Houston Astros,Daikin Park,total_home_runs,2.0,0.0,5.0,5.0,3.0,1.0,1.0,0.3333333333333333,1.2125905179374854,0.4041968393124951
gemini,gemini-2.5-flash,824178,2026-06-17,Detroit Tigers,Houston Astros,Daikin Park,duration_min,160.0,145.0,175.0,30.0,142.0,0.0,18.0,0.1267605633802817,7.275543107624913,0.05123621906778108
gemini,gemini-2.5-flash,824178,2026-06-17,Detroit Tigers,Houston Astros,Daikin Park,attendance,28000.0,23000.0,33000.0,10000.0,31476.0,1.0,3476.0,0.11043334604142839,2425.181035874971,0.07704857783311002
gemini,gemini-2.5-flash,824181,2026-06-15,Detroit Tigers,Houston Astros,Daikin Park,total_runs,9.0,6.0,13.0,7.0,12.0,1.0,3.0,0.25,1.6976267251124795,0.1414688937593733
gemini,gemini-2.5-flash,824181,2026-06-15,Detroit Tigers,Houston Astros,Daikin Park,total_strikeouts,18.0,14.0,22.0,8.0,28.0,0.0,10.0,0.35714285714285715,1.9401448286999765,0.06929088673928488
gemini,gemini-2.5-flash,824181,2026-06-15,Detroit Tigers,Houston Astros,Daikin Park,total_home_runs,2.0,1.0,5.0,4.0,7.0,0.0,5.0,0.7142857142857143,0.9700724143499883,0.13858177347856976
gemini,gemini-2.5-flash,824181,2026-06-15,Detroit Tigers,Houston Astros,Daikin Park,duration_min,168.0,155.0,190.0,35.0,177.0,1.0,9.0,0.05084745762711865,8.488133625562398,0.04795555720656722
gemini,gemini-2.5-flash,824181,2026-06-15,Detroit Tigers,Houston Astros,Daikin Park,attendance,32000.0,27000.0,37000.0,10000.0,26632.0,0.0,5368.0,0.20156203063983177,2425.181035874971,0.09106267031672315
gemini,gemini-2.5-flash,824182,2026-06-16,Detroit Tigers,Houston Astros,Daikin Park,total_runs,9.5,6.0,14.0,8.0,6.0,1.0,3.5,0.5833333333333334,1.9401448286999765,0.3233574714499961
gemini,gemini-2.5-flash,824182,2026-06-16,Detroit Tigers,Houston Astros,Daikin Park,total_strikeouts,18.0,13.0,23.0,10.0,17.0,1.0,1.0,0.058823529411764705,2.425181035874971,0.14265770799264535
gemini,gemini-2.5-flash,824182,2026-06-16,Detroit Tigers,Houston Astros,Daikin Park,total_home_runs,3.0,1.0,5.0,4.0,0.0,0.0,3.0,3000000000.0,0.9700724143499883,970072414.3499882
gemini,gemini-2.5-flash,824182,2026-06-16,Detroit Tigers,Houston Astros,Daikin Park,duration_min,185.0,160.0,215.0,55.0,161.0,1.0,24.0,0.14906832298136646,13.338495697312338,0.08284779936218843
gemini,gemini-2.5-flash,824182,2026-06-16,Detroit Tigers,Houston Astros,Daikin Park,attendance,32500.0,29000.0,36000.0,7000.0,31244.0,1.0,1256.0,0.04019971834592242,1697.6267251124793,0.05433448742518497
gemini,gemini-2.5-flash,824183,2026-06-07,Athletics,Houston Astros,Daikin Park,total_runs,9.0,6.0,13.0,7.0,5.0,0.0,4.0,0.8,1.6976267251124795,0.3395253450224959
gemini,gemini-2.5-flash,824183,2026-06-07,Athletics,Houston Astros,Daikin Park,total_strikeouts,17.0,13.0,21.0,8.0,15.0,1.0,2.0,0.13333333333333333,1.9401448286999765,0.12934298857999843
gemini,gemini-2.5-flash,824183,2026-06-07,Athletics,Houston Astros,Daikin Park,total_home_runs,3.0,1.0,5.0,4.0,2.0,1.0,1.0,0.5,0.9700724143499883,0.4850362071749941
gemini,gemini-2.5-flash,824183,2026-06-07,Athletics,Houston Astros,Daikin Park,duration_min,160.0,145.0,175.0,30.0,162.0,1.0,2.0,0.012345679012345678,7.275543107624913,0.04491075992361058
gemini,gemini-2.5-flash,824183,2026-06-07,Athletics,Houston Astros,Daikin Park,attendance,30500.0,28000.0,33000.0,5000.0,28878.0,1.0,1622.0,0.056167324606967245,1212.5905179374854,0.04199011420242002
gemini,gemini-2.5-flash,824184,2026-06-06,Athletics,Houston Astros,Daikin Park,total_runs,9.0,6.0,13.0,7.0,15.0,0.0,6.0,0.4,1.6976267251124795,0.11317511500749863
gemini,gemini-2.5-flash,824184,2026-06-06,Athletics,Houston Astros,Daikin Park,total_strikeouts,17.0,14.0,21.0,7.0,22.0,0.0,5.0,0.22727272727272727,1.6976267251124795,0.07716485114147634
gemini,gemini-2.5-flash,824184,2026-06-06,Athletics,Houston Astros,Daikin Park,total_home_runs,2.5,1.0,4.0,3.0,3.0,1.0,0.5,0.16666666666666666,0.7275543107624912,0.24251810358749706
gemini,gemini-2.5-flash,824184,2026-06-06,Athletics,Houston Astros,Daikin Park,duration_min,162.0,148.0,178.0,30.0,176.0,1.0,14.0,0.07954545454545454,7.275543107624913,0.04133831311150519
gemini,gemini-2.5-flash,824184,2026-06-06,Athletics,Houston Astros,Daikin Park,attendance,36500.0,33000.0,40000.0,7000.0,30211.0,0.0,6289.0,0.20816920989043725,1697.6267251124793,0.05619233805939821
gemini,gemini-2.5-flash,824186,2026-06-05,Athletics,Houston Astros,Daikin Park,total_runs,8.0,5.0,12.0,7.0,6.0,1.0,2.0,0.3333333333333333,1.6976267251124795,0.2829377875187466
gemini,gemini-2.5-flash,824186,2026-06-05,Athletics,Houston Astros,Daikin Park,total_strikeouts,18.0,13.0,23.0,10.0,23.0,1.0,5.0,0.21739130434782608,2.425181035874971,0.10544265373369438
gemini,gemini-2.5-flash,824186,2026-06-05,Athletics,Houston Astros,Daikin Park,total_home_runs,3.0,1.0,5.0,4.0,2.0,1.0,1.0,0.5,0.9700724143499883,0.4850362071749941
gemini,gemini-2.5-flash,824186,2026-06-05,Athletics,Houston Astros,Daikin Park,duration_min,158.0,145.0,175.0,30.0,154.0,1.0,4.0,0.025974025974025976,7.275543107624913,0.04724378641314879
gemini,gemini-2.5-flash,824186,2026-06-05,Athletics,Houston Astros,Daikin Park,attendance,29500.0,25000.0,34000.0,9000.0,32420.0,1.0,2920.0,0.09006785934608266,2182.6629322874737,0.06732458150177278
gemini,gemini-2.5-flash,824265,2026-06-11,Minnesota Twins,Detroit Tigers,Comerica Park,total_runs,8.0,4.0,13.0,9.0,11.0,1.0,3.0,0.2727272727272727,2.1826629322874735,0.19842390293522486
gemini,gemini-2.5-flash,824265,2026-06-11,Minnesota Twins,Detroit Tigers,Comerica Park,total_strikeouts,17.0,11.0,23.0,12.0,12.0,1.0,5.0,0.4166666666666667,2.910217243049965,0.24251810358749706
gemini,gemini-2.5-flash,824265,2026-06-11,Minnesota Twins,Detroit Tigers,Comerica Park,total_home_runs,2.0,0.0,5.0,5.0,6.0,0.0,4.0,0.6666666666666666,1.2125905179374854,0.20209841965624756
gemini,gemini-2.5-flash,824265,2026-06-11,Minnesota Twins,Detroit Tigers,Comerica Park,duration_min,165.0,145.0,210.0,65.0,137.0,0.0,28.0,0.20437956204379562,15.76367673318731,0.11506333381888548
gemini,gemini-2.5-flash,824265,2026-06-11,Minnesota Twins,Detroit Tigers,Comerica Park,attendance,18000.0,12000.0,25000.0,13000.0,30714.0,0.0,12714.0,0.413948036725923,3152.735346637462,0.10264815219891457
gemini,gemini-2.5-flash,824266,2026-06-10,Minnesota Twins,Detroit Tigers,Comerica Park,total_runs,8.0,4.0,13.0,9.0,10.0,1.0,2.0,0.2,2.1826629322874735,0.21826629322874735
gemini,gemini-2.5-flash,824266,2026-06-10,Minnesota Twins,Detroit Tigers,Comerica Park,total_strikeouts,17.0,11.0,23.0,12.0,17.0,1.0,0.0,0.0,2.910217243049965,0.1711892495911744
gemini,gemini-2.5-flash,824266,2026-06-10,Minnesota Twins,Detroit Tigers,Comerica Park,total_home_runs,2.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,0.9700724143499883,0.4850362071749941
gemini,gemini-2.5-flash,824266,2026-06-10,Minnesota Twins,Detroit Tigers,Comerica Park,duration_min,183.0,165.0,205.0,40.0,197.0,1.0,14.0,0.07106598984771574,9.700724143499883,0.0492422545355324
gemini,gemini-2.5-flash,824266,2026-06-10,Minnesota Twins,Detroit Tigers,Comerica Park,attendance,19000.0,13000.0,26000.0,13000.0,23517.0,1.0,4517.0,0.19207381893949058,3152.735346637462,0.13406196992122557
gemini,gemini-2.5-flash,824267,2026-06-09,Minnesota Twins,Detroit Tigers,Comerica Park,total_runs,8.5,5.0,13.0,8.0,14.0,0.0,5.5,0.39285714285714285,1.9401448286999765,0.13858177347856976
gemini,gemini-2.5-flash,824267,2026-06-09,Minnesota Twins,Detroit Tigers,Comerica Park,total_strikeouts,17.5,12.0,23.0,11.0,19.0,1.0,1.5,0.07894736842105263,2.667699139462468,0.1404052178664457
gemini,gemini-2.5-flash,824267,2026-06-09,Minnesota Twins,Detroit Tigers,Comerica Park,total_home_runs,2.0,0.0,4.0,4.0,8.0,0.0,6.0,0.75,0.9700724143499883,0.12125905179374853
gemini,gemini-2.5-flash,824267,2026-06-09,Minnesota Twins,Detroit Tigers,Comerica Park,duration_min,160.0,145.0,185.0,40.0,188.0,0.0,28.0,0.14893617021276595,9.700724143499883,0.0515995965079781
gemini,gemini-2.5-flash,824267,2026-06-09,Minnesota Twins,Detroit Tigers,Comerica Park,attendance,22000.0,18500.0,27500.0,9000.0,22641.0,1.0,641.0,0.028311470341416015,2182.6629322874737,0.09640311524612313
