model,ticker,pred_date,run,current_price,window_days,target_date,actual_date,actual_price,point_estimate,ci_50_low,ci_50_high,ci_80_low,ci_80_high,ci_90_low,ci_90_high,hit_50,hit_80,hit_90,brier_score
gemini,HD,2026-02-23,3,374.486328125,18,2026-03-13,2026-03-13,339.0299987792969,375.16,359.08,391.24,344.53,405.77,335.8,414.45,0.0,0.0,1.0,0.011356897243298369
gemini,HD,2026-02-23,4,374.486328125,18,2026-03-13,2026-03-13,339.0299987792969,376.1,369.37,382.72,364.08,388.24,360.77,391.87,0.0,0.0,0.0,0.011955533053979246
gemini,HD,2026-02-23,5,374.486328125,18,2026-03-13,2026-03-13,339.0299987792969,374.49,359.63,389.35,346.22,402.66,338.27,410.68,0.0,0.0,1.0,0.010939594803588021
gemini,HD,2026-02-23,1,374.486328125,3,2026-02-26,2026-02-26,372.5989379882813,375.05,369.3,380.68,364.39,386.01,361.35,389.1,1.0,1.0,1.0,4.32738337860828e-05
gemini,HD,2026-02-23,2,374.486328125,3,2026-02-26,2026-02-26,372.5989379882813,374.49,369.24,379.74,364.55,384.43,361.9,387.27,1.0,1.0,1.0,2.57589594558426e-05
gemini,HD,2026-02-23,3,374.486328125,3,2026-02-26,2026-02-26,372.5989379882813,374.49,367.6,381.38,361.39,387.59,357.68,391.3,1.0,1.0,1.0,2.57589594558426e-05
gemini,HD,2026-02-23,4,374.486328125,3,2026-02-26,2026-02-26,372.5989379882813,375.0,371.0,379.0,366.5,383.5,362.0,388.0,1.0,1.0,1.0,4.152632779990476e-05
gemini,HD,2026-02-23,5,374.486328125,3,2026-02-26,2026-02-26,372.5989379882813,375.0,368.92,381.08,363.45,386.55,360.18,389.82,1.0,1.0,1.0,4.152632779990476e-05
gemini,HD,2026-02-25,1,373.0757751464844,7,2026-03-04,2026-03-04,366.6586608886719,373.08,371.21,374.95,367.48,378.68,363.75,382.41,0.0,0.0,1.0,0.0003067095616762664
gemini,HD,2026-02-25,2,373.0757751464844,7,2026-03-04,2026-03-04,366.6586608886719,373.5,365.03,381.97,360.4,386.59,356.78,389.71,1.0,1.0,1.0,0.00034814353932241255
gemini,HD,2026-02-25,3,373.0757751464844,7,2026-03-04,2026-03-04,366.6586608886719,373.08,365.26,380.87,358.3,387.86,354.18,392.05,1.0,1.0,1.0,0.0003067095616762664
gemini,HD,2026-02-25,4,373.0757751464844,7,2026-03-04,2026-03-04,366.6586608886719,373.86,365.91,382.01,359.08,389.47,354.8,393.97,1.0,1.0,1.0,0.00038574706355365066
gemini,HD,2026-02-25,5,373.0757751464844,7,2026-03-04,2026-03-04,366.6586608886719,373.5,370.7,376.3,366.97,380.03,363.24,383.76,0.0,0.0,1.0,0.00034814353932241255
gemini,HD,2026-02-26,1,372.5989379882813,6,2026-03-04,2026-03-04,366.6586608886719,373.0,365.5,380.5,359.0,387.0,355.0,391.0,1.0,1.0,1.0,0.0002991149091116338
gemini,HD,2026-02-26,2,372.5989379882813,6,2026-03-04,2026-03-04,366.6586608886719,373.35,367.76,378.94,362.17,384.53,356.58,390.12,0.0,1.0,1.0,0.0003330444373387274
gemini,HD,2026-02-26,3,372.5989379882813,6,2026-03-04,2026-03-04,366.6586608886719,373.0,365.01,380.99,357.79,388.21,353.49,392.51,1.0,1.0,1.0,0.0002991149091116338
gemini,HD,2026-02-26,4,372.5989379882813,6,2026-03-04,2026-03-04,366.6586608886719,373.7,365.19,382.21,357.5,389.9,352.93,394.47,1.0,1.0,1.0,0.0003687963591945996
gemini,HD,2026-02-26,5,372.5989379882813,6,2026-03-04,2026-03-04,366.6586608886719,373.5,370.5,376.5,365.5,381.5,359.5,387.5,0.0,1.0,1.0,0.00034814353932241255
gemini,HD,2026-02-27,1,378.1915588378906,21,2026-03-20,2026-03-20,320.75,381.21,362.81,399.61,346.24,416.18,336.32,426.1,0.0,0.0,0.0,0.03553063388431607
gemini,HD,2026-02-27,2,378.1915588378906,21,2026-03-20,2026-03-20,320.75,381.5,365.0,399.0,349.0,416.0,341.0,427.0,0.0,0.0,0.0,0.03587230095092063
gemini,HD,2026-02-27,3,378.1915588378906,21,2026-03-20,2026-03-20,320.75,380.75,361.89,398.94,346.47,416.63,337.54,427.56,0.0,0.0,0.0,0.03499203263007043
gemini,HD,2026-02-27,4,378.1915588378906,21,2026-03-20,2026-03-20,320.75,379.44,365.94,393.4,354.34,406.46,347.45,414.54,0.0,0.0,0.0,0.03348072771277859
gemini,HD,2026-02-27,5,378.1915588378906,21,2026-03-20,2026-03-20,320.75,378.19,362.23,394.74,348.69,410.27,340.73,419.89,0.0,0.0,0.0,0.032069746897038974
gemini,HON,2026-02-18,1,239.9487152099609,1,2026-02-19,2026-02-19,239.5805511474609,239.95,238.94,240.96,238.03,241.87,237.48,242.42,1.0,1.0,1.0,2.3779653644865887e-06
gemini,HON,2026-02-18,2,239.9487152099609,1,2026-02-19,2026-02-19,239.5805511474609,240.0,239.25,240.75,237.5,242.5,236.0,244.0,1.0,1.0,1.0,3.065172369340297e-06
gemini,HON,2026-02-18,3,239.9487152099609,1,2026-02-19,2026-02-19,239.5805511474609,239.95,238.01,241.89,236.26,243.64,235.25,244.69,1.0,1.0,1.0,2.3779653644865887e-06
gemini,HON,2026-02-18,4,239.9487152099609,1,2026-02-19,2026-02-19,239.5805511474609,239.95,238.01,241.89,236.26,243.64,235.21,244.69,1.0,1.0,1.0,2.3779653644865887e-06
gemini,HON,2026-02-18,5,239.9487152099609,1,2026-02-19,2026-02-19,239.5805511474609,239.95,238.01,241.89,236.26,243.64,235.21,244.69,1.0,1.0,1.0,2.3779653644865887e-06
gemini,HON,2026-02-19,1,239.5805511474609,20,2026-03-11,2026-03-11,239.44000244140625,244.37,239.48,249.26,234.59,254.14,229.71,259.03,0.0,1.0,1.0,0.0004239357014307037
gemini,HON,2026-02-19,2,239.5805511474609,20,2026-03-11,2026-03-11,239.44000244140625,241.29,230.9,251.1,222.42,260.71,217.46,266.69,1.0,1.0,1.0,5.9696503408017446e-05
gemini,HON,2026-02-19,3,239.5805511474609,20,2026-03-11,2026-03-11,239.44000244140625,243.5,232.6,251.0,224.8,259.7,220.25,264.95,1.0,1.0,1.0,0.0002875134250710517
gemini,HON,2026-02-19,4,239.5805511474609,20,2026-03-11,2026-03-11,239.44000244140625,241.02,232.06,249.52,224.67,257.84,220.39,262.88,1.0,1.0,1.0,4.354310705402739e-05
gemini,HON,2026-02-19,5,239.5805511474609,20,2026-03-11,2026-03-11,239.44000244140625,241.21,232.11,250.31,223.9,258.52,219.0,263.42,1.0,1.0,1.0,5.464518720712713e-05
gemini,HON,2026-02-23,1,241.85922241210935,18,2026-03-13,2026-03-13,234.5,243.07,234.48,252.07,226.96,260.17,222.68,265.4,1.0,1.0,1.0,0.0013355985833852341
gemini,HON,2026-02-23,2,241.85922241210935,18,2026-03-13,2026-03-13,234.5,243.27,234.69,252.12,227.27,260.4,222.9,265.41,0.0,1.0,1.0,0.0013986643086729043
gemini,HON,2026-02-23,3,241.85922241210935,18,2026-03-13,2026-03-13,234.5,241.86,233.32,250.75,225.81,259.0,221.5,264.04,1.0,1.0,1.0,0.0009850764453698648
gemini,HON,2026-02-23,4,241.85922241210935,18,2026-03-13,2026-03-13,234.5,241.86,239.0,244.72,236.0,247.9,233.5,250.5,0.0,0.0,1.0,0.0009850764453698648
gemini,HON,2026-02-23,5,241.85922241210935,18,2026-03-13,2026-03-13,234.5,242.5,233.79,251.21,225.93,259.07,221.23,263.77,1.0,1.0,1.0,0.0011638426812025768
gemini,HON,2026-02-23,1,241.85922241210935,3,2026-02-26,2026-02-26,239.69000244140625,242.5,239.75,245.25,236.75,248.25,233.75,251.25,0.0,1.0,1.0,0.00013743965157382728
gemini,HON,2026-02-23,2,241.85922241210935,3,2026-02-26,2026-02-26,239.69000244140625,241.5,238.75,244.25,236.5,246.5,235.0,248.0,1.0,1.0,1.0,5.7023797856092005e-05
gemini,HON,2026-02-23,3,241.85922241210935,3,2026-02-26,2026-02-26,239.69000244140625,242.5,240.45,244.55,238.6,246.4,237.5,247.5,0.0,1.0,1.0,0.00013743965157382728
gemini,HON,2026-02-23,4,241.85922241210935,3,2026-02-26,2026-02-26,239.69000244140625,241.86,241.85,241.87,241.84,241.88,241.83,241.89,0.0,0.0,0.0,8.196315188747135e-05
gemini,HON,2026-02-23,5,241.85922241210935,3,2026-02-26,2026-02-26,239.69000244140625,241.86,239.93,243.79,237.6,246.12,235.17,248.55,0.0,1.0,1.0,8.196315188747135e-05
gemini,HON,2026-02-25,1,241.00347900390625,7,2026-03-04,2026-03-04,245.97000122070312,242.5,238.8,246.2,235.4,249.6,233.4,251.6,1.0,1.0,1.0,0.0001990191965164738
gemini,HON,2026-02-25,2,241.00347900390625,7,2026-03-04,2026-03-04,245.97000122070312,242.5,238.5,246.5,234.5,250.5,231.5,253.5,1.0,1.0,1.0,0.0001990191965164738
gemini,HON,2026-02-25,3,241.00347900390625,7,2026-03-04,2026-03-04,245.97000122070312,241.36,236.49,246.39,232.25,250.81,229.72,253.56,1.0,1.0,1.0,0.00035126735795502776
gemini,HON,2026-02-25,4,241.00347900390625,7,2026-03-04,2026-03-04,245.97000122070312,242.5,238.6,246.4,235.1,249.9,233.0,252.0,1.0,1.0,1.0,0.0001990191965164738
gemini,HON,2026-02-25,5,241.00347900390625,7,2026-03-04,2026-03-04,245.97000122070312,241.48,239.07,243.89,236.66,246.3,234.25,248.71,0.0,1.0,1.0,0.00033321813671781934
gemini,HON,2026-02-26,1,239.69000244140625,6,2026-03-04,2026-03-04,245.97000122070312,240.5,236.01,244.99,231.97,249.03,229.55,251.45,0.0,1.0,1.0,0.0004945504028085131
gemini,HON,2026-02-26,2,239.69000244140625,6,2026-03-04,2026-03-04,245.97000122070312,240.5,235.74,245.26,231.48,249.52,228.9,252.1,0.0,1.0,1.0,0.0004945504028085131
gemini,HON,2026-02-26,3,239.69000244140625,6,2026-03-04,2026-03-04,245.97000122070312,240.23,237.94,242.54,235.32,245.42,233.43,247.38,0.0,0.0,1.0,0.000544577486288348
gemini,HON,2026-02-26,4,239.69000244140625,6,2026-03-04,2026-03-04,245.97000122070312,240.75,236.5,245.0,232.0,249.5,229.5,252.0,0.0,1.0,1.0,0.0004503777454535575
gemini,HON,2026-02-26,5,239.69000244140625,6,2026-03-04,2026-03-04,245.97000122070312,239.98,235.53,244.49,231.62,248.65,229.24,251.05,0.0,1.0,1.0,0.0005930475761182685
gemini,HON,2026-02-27,1,243.58999633789065,21,2026-03-20,2026-03-20,221.5,244.8,243.05,246.55,240.8,248.8,237.8,251.8,0.0,0.0,0.0,0.011065330269198833
gemini,HON,2026-02-27,2,243.58999633789065,21,2026-03-20,2026-03-20,221.5,243.59,236.2,250.98,229.54,257.64,225.57,261.61,0.0,0.0,0.0,0.009945897303935311
gemini,HON,2026-02-27,3,243.58999633789065,21,2026-03-20,2026-03-20,221.5,245.21,235.48,254.52,227.39,263.59,222.84,269.19,0.0,0.0,0.0,0.011458180169070931
gemini,HON,2026-02-27,4,243.58999633789065,21,2026-03-20,2026-03-20,221.5,247.0,241.0,253.0,235.0,259.0,231.0,263.0,0.0,0.0,0.0,0.013253570718831688
gemini,HON,2026-02-27,5,243.58999633789065,21,2026-03-20,2026-03-20,221.5,243.59,238.72,248.46,233.85,253.33,229.2,257.98,0.0,0.0,0.0,0.009945897303935311
gemini,IBM,2026-02-18,1,260.7900085449219,1,2026-02-19,2026-02-19,256.2799987792969,260.79,258.15,263.43,255.77,265.81,254.34,267.24,0.0,1.0,1.0,0.00030968765415799205
gemini,IBM,2026-02-18,2,260.7900085449219,1,2026-02-19,2026-02-19,256.2799987792969,260.79,258.57,263.01,256.57,265.01,255.39,266.19,0.0,0.0,1.0,0.00030968765415799205
gemini,IBM,2026-02-18,3,260.7900085449219,1,2026-02-19,2026-02-19,256.2799987792969,260.79,258.59,262.99,256.61,264.97,255.43,266.15,0.0,0.0,1.0,0.00030968765415799205
gemini,IBM,2026-02-18,4,260.7900085449219,1,2026-02-19,2026-02-19,256.2799987792969,260.79,258.57,263.01,256.57,265.01,255.38,266.2,0.0,0.0,1.0,0.00030968765415799205
gemini,IBM,2026-02-18,5,260.7900085449219,1,2026-02-19,2026-02-19,256.2799987792969,260.79,258.15,263.43,255.78,265.8,254.36,267.22,0.0,1.0,1.0,0.00030968765415799205
gemini,IBM,2026-02-19,1,256.2799987792969,20,2026-03-11,2026-03-11,248.8699951171875,256.28,251.78,260.78,247.78,264.78,243.78,268.78,0.0,1.0,1.0,0.0008865268832117027
gemini,IBM,2026-02-19,2,256.2799987792969,20,2026-03-11,2026-03-11,248.8699951171875,257.5,248.18,266.82,239.8,275.2,234.79,280.21,1.0,1.0,1.0,0.0012024776258360217
gemini,IBM,2026-02-19,3,256.2799987792969,20,2026-03-11,2026-03-11,248.8699951171875,257.91,245.33,270.99,234.9,281.57,229.07,291.68,1.0,1.0,1.0,0.0013194479161213893
gemini,IBM,2026-02-19,4,256.2799987792969,20,2026-03-11,2026-03-11,248.8699951171875,258.84,255.84,261.84,253.14,264.54,251.64,266.04,0.0,0.0,0.0,0.0016048914503575262
gemini,IBM,2026-02-19,5,256.2799987792969,20,2026-03-11,2026-03-11,248.8699951171875,256.28,246.71,266.24,238.3,275.46,233.5,281.24,1.0,1.0,1.0,0.0008865268832117027
gemini,IBM,2026-02-23,1,223.3500061035156,18,2026-03-13,2026-03-13,246.27999877929688,223.03,215.19,231.18,208.2,238.84,204.22,243.52,0.0,0.0,0.0,0.008912254572102617
gemini,IBM,2026-02-23,2,223.3500061035156,18,2026-03-13,2026-03-13,246.27999877929688,224.5,215.64,233.36,207.67,241.33,202.9,246.1,0.0,0.0,0.0,0.007820912312264307
gemini,IBM,2026-02-23,3,223.3500061035156,18,2026-03-13,2026-03-13,246.27999877929688,224.79,216.09,233.99,208.43,242.49,203.95,247.56,0.0,0.0,1.0,0.007614028465381752
gemini,IBM,2026-02-23,4,223.3500061035156,18,2026-03-13,2026-03-13,246.27999877929688,224.15,213.84,233.9,205.25,243.59,200.32,249.51,0.0,0.0,1.0,0.008074292802325057
gemini,IBM,2026-02-23,5,223.3500061035156,18,2026-03-13,2026-03-13,246.27999877929688,223.35,215.42,231.55,208.53,239.24,204.6,243.86,0.0,0.0,0.0,0.008668616250851014
gemini,IBM,2026-02-23,1,223.3500061035156,3,2026-02-26,2026-02-26,242.00999450683597,223.35,220.06,226.64,217.1,229.6,215.32,231.38,0.0,0.0,0.0,0.00594506242922656
gemini,IBM,2026-02-23,2,223.3500061035156,3,2026-02-26,2026-02-26,242.00999450683597,223.35,222.06,224.64,220.12,226.58,218.9,227.8,0.0,0.0,0.0,0.00594506242922656
gemini,IBM,2026-02-23,3,223.3500061035156,3,2026-02-26,2026-02-26,242.00999450683597,223.35,220.23,226.47,217.41,229.29,215.73,230.97,0.0,0.0,0.0,0.00594506242922656
gemini,IBM,2026-02-23,4,223.3500061035156,3,2026-02-26,2026-02-26,242.00999450683597,223.35,220.4,226.3,217.72,228.98,216.13,230.57,0.0,0.0,0.0,0.00594506242922656
gemini,IBM,2026-02-23,5,223.3500061035156,3,2026-02-26,2026-02-26,242.00999450683597,223.35,221.68,225.02,219.46,227.24,217.26,229.44,0.0,0.0,0.0,0.00594506242922656
gemini,IBM,2026-02-25,1,237.5399932861328,7,2026-03-04,2026-03-04,250.05999755859372,237.54,236.04,239.04,234.54,240.54,232.54,242.54,0.0,0.0,0.0,0.002506802061466513
gemini,IBM,2026-02-25,2,237.5399932861328,7,2026-03-04,2026-03-04,250.05999755859372,237.54,235.64,239.44,232.79,242.3,229.38,245.85,0.0,0.0,0.0,0.002506802061466513
gemini,IBM,2026-02-25,3,237.5399932861328,7,2026-03-04,2026-03-04,250.05999755859372,237.8,235.78,239.83,233.96,241.64,232.87,242.74,0.0,0.0,0.0,0.0024037667426539786
gemini,IBM,2026-02-25,4,237.5399932861328,7,2026-03-04,2026-03-04,250.05999755859372,237.8,234.58,241.02,231.67,243.93,229.94,245.66,0.0,0.0,0.0,0.0024037667426539786
gemini,IBM,2026-02-25,5,237.5399932861328,7,2026-03-04,2026-03-04,250.05999755859372,237.54,233.24,241.84,229.37,245.71,227.07,248.01,0.0,0.0,0.0,0.002506802061466513
gemini,IBM,2026-02-26,1,242.00999450683597,6,2026-03-04,2026-03-04,250.05999755859372,242.01,237.21,246.81,232.9,251.12,230.33,253.71,0.0,1.0,1.0,0.0010363418875404388
gemini,IBM,2026-02-26,2,242.00999450683597,6,2026-03-04,2026-03-04,250.05999755859372,242.01,235.72,248.3,230.04,253.98,226.66,257.36,0.0,1.0,1.0,0.0010363418875404388
gemini,IBM,2026-02-26,3,242.00999450683597,6,2026-03-04,2026-03-04,250.05999755859372,242.01,237.03,247.1,232.66,251.79,229.93,254.6,0.0,1.0,1.0,0.0010363418875404388
gemini,IBM,2026-02-26,4,242.00999450683597,6,2026-03-04,2026-03-04,250.05999755859372,242.8,238.01,247.59,233.69,251.91,231.11,254.49,0.0,1.0,1.0,0.000842916400855353
gemini,IBM,2026-02-26,5,242.00999450683597,6,2026-03-04,2026-03-04,250.05999755859372,242.5,241.0,244.0,238.5,246.5,235.5,249.5,0.0,0.0,0.0,0.0009140182458258445
gemini,IBM,2026-02-27,1,240.2100067138672,21,2026-03-20,2026-03-20,241.7700042724609,240.21,230.86,249.56,222.43,257.99,217.39,263.03,1.0,1.0,1.0,4.163386591774945e-05
gemini,IBM,2026-02-27,2,240.2100067138672,21,2026-03-20,2026-03-20,241.7700042724609,240.21,229.73,250.2,220.97,260.01,215.95,266.08,1.0,1.0,1.0,4.163386591774945e-05
gemini,IBM,2026-02-27,3,240.2100067138672,21,2026-03-20,2026-03-20,241.7700042724609,240.21,231.06,249.74,223.11,258.74,218.47,264.23,1.0,1.0,1.0,4.163386591774945e-05
gemini,IBM,2026-02-27,4,240.2100067138672,21,2026-03-20,2026-03-20,241.7700042724609,241.21,231.99,250.77,224.09,260.03,219.38,265.25,1.0,1.0,1.0,5.365100287563656e-06
gemini,IBM,2026-02-27,5,240.2100067138672,21,2026-03-20,2026-03-20,241.7700042724609,240.48,230.87,250.34,222.75,260.96,217.85,265.38,1.0,1.0,1.0,2.8469344059573368e-05
gemini,ICE,2026-02-18,1,154.69029235839844,1,2026-02-19,2026-02-19,153.61376953125,154.69,151.04,158.33,147.79,161.63,145.78,163.6,1.0,1.0,1.0,4.908516702875608e-05
gemini,ICE,2026-02-18,2,154.69029235839844,1,2026-02-19,2026-02-19,153.61376953125,154.69,152.08,157.3,149.73,159.65,148.33,161.05,1.0,1.0,1.0,4.908516702875608e-05
gemini,ICE,2026-02-18,3,154.69029235839844,1,2026-02-19,2026-02-19,153.61376953125,154.69,153.13,156.25,151.72,157.66,150.87,158.51,1.0,1.0,1.0,4.908516702875608e-05
gemini,ICE,2026-02-18,4,154.69029235839844,1,2026-02-19,2026-02-19,153.61376953125,154.69,153.12,156.26,151.72,157.66,150.87,158.51,1.0,1.0,1.0,4.908516702875608e-05
gemini,ICE,2026-02-18,5,154.69029235839844,1,2026-02-19,2026-02-19,153.61376953125,154.69,153.92,155.46,153.14,156.24,152.37,157.01,0.0,1.0,1.0,4.908516702875608e-05
gemini,ICE,2026-02-19,1,153.61376953125,20,2026-03-11,2026-03-11,156.51438903808594,153.61,146.75,160.77,140.94,167.31,137.56,171.18,1.0,1.0,1.0,0.00034435075328061995
gemini,ICE,2026-02-19,2,153.61376953125,20,2026-03-11,2026-03-11,156.51438903808594,153.61,144.36,162.86,136.0,171.19,131.08,176.19,1.0,1.0,1.0,0.00034435075328061995
gemini,ICE,2026-02-19,3,153.61376953125,20,2026-03-11,2026-03-11,156.51438903808594,153.61,135.07,172.15,118.41,188.74,108.49,198.78,1.0,1.0,1.0,0.00034435075328061995
gemini,ICE,2026-02-19,4,153.61376953125,20,2026-03-11,2026-03-11,156.51438903808594,153.61,130.47,176.75,109.52,197.64,97.1,210.15,1.0,1.0,1.0,0.00034435075328061995
gemini,ICE,2026-02-19,5,153.61376953125,20,2026-03-11,2026-03-11,156.51438903808594,153.61,124.44,182.78,98.21,209.01,82.32,224.9,1.0,1.0,1.0,0.00034435075328061995
gemini,ICE,2026-02-23,1,153.6038055419922,18,2026-03-13,2026-03-13,158.68736267089844,154.5,150.11,158.89,146.15,162.85,143.79,165.21,1.0,1.0,1.0,0.000696300119141633
gemini,ICE,2026-02-23,2,153.6038055419922,18,2026-03-13,2026-03-13,158.68736267089844,154.0,148.46,159.54,143.48,164.52,140.5,167.5,1.0,1.0,1.0,0.0008725140506395603
gemini,ICE,2026-02-23,3,153.6038055419922,18,2026-03-13,2026-03-13,158.68736267089844,154.13,148.21,159.77,143.38,165.23,140.55,168.61,1.0,1.0,1.0,0.0008247883095948993
gemini,ICE,2026-02-23,4,153.6038055419922,18,2026-03-13,2026-03-13,158.68736267089844,154.37,147.45,161.41,141.71,168.08,138.21,172.43,1.0,1.0,1.0,0.000740205622475891
gemini,ICE,2026-02-23,5,153.6038055419922,18,2026-03-13,2026-03-13,158.68736267089844,153.6,147.51,159.69,142.02,165.18,138.73,168.47,1.0,1.0,1.0,0.0010277813036938819
gemini,ICE,2026-02-23,1,153.6038055419922,3,2026-02-26,2026-02-26,162.36549377441406,154.2,152.66,155.74,151.12,157.28,149.57,158.83,0.0,0.0,0.0,0.0025291665470293183
gemini,ICE,2026-02-23,2,153.6038055419922,3,2026-02-26,2026-02-26,162.36549377441406,153.8,151.78,155.82,149.96,157.64,148.87,158.73,0.0,0.0,0.0,0.002783026439702982
gemini,ICE,2026-02-23,3,153.6038055419922,3,2026-02-26,2026-02-26,162.36549377441406,154.37,152.22,156.52,150.28,158.46,149.12,159.62,0.0,0.0,0.0,0.002424951760849712
gemini,ICE,2026-02-23,4,153.6038055419922,3,2026-02-26,2026-02-26,162.36549377441406,153.6,150.37,156.83,147.45,159.75,145.71,161.49,0.0,0.0,0.0,0.0029145082971317416
gemini,ICE,2026-02-23,5,153.6038055419922,3,2026-02-26,2026-02-26,162.36549377441406,153.6,150.91,156.29,148.48,158.72,147.04,160.16,0.0,0.0,0.0,0.0029145082971317416
gemini,ICE,2026-02-25,1,159.81373596191406,7,2026-03-04,2026-03-04,165.75453186035156,159.81,158.21,161.41,155.02,164.6,151.82,167.8,0.0,0.0,1.0,0.0012861881254352951
gemini,ICE,2026-02-25,2,159.81373596191406,7,2026-03-04,2026-03-04,165.75453186035156,160.5,156.82,164.19,153.46,167.54,151.48,169.52,0.0,1.0,1.0,0.0010049332988541562
gemini,ICE,2026-02-25,3,159.81373596191406,7,2026-03-04,2026-03-04,165.75453186035156,160.61,156.3,164.92,152.41,168.81,150.1,171.12,0.0,1.0,1.0,0.0009632985353460915
gemini,ICE,2026-02-25,4,159.81373596191406,7,2026-03-04,2026-03-04,165.75453186035156,160.0,155.73,164.27,151.87,168.13,149.58,170.42,0.0,1.0,1.0,0.0012052834006287044
gemini,ICE,2026-02-25,5,159.81373596191406,7,2026-03-04,2026-03-04,165.75453186035156,159.81,156.48,163.14,153.47,166.15,151.67,167.95,0.0,1.0,1.0,0.0012861881254352951
gemini,ICE,2026-02-26,1,162.36549377441406,6,2026-03-04,2026-03-04,165.75453186035156,162.8,161.8,163.8,159.8,165.8,157.8,167.8,0.0,1.0,1.0,0.0003177214477147129
gemini,ICE,2026-02-26,2,162.36549377441406,6,2026-03-04,2026-03-04,165.75453186035156,162.37,157.3,167.44,152.73,172.01,150.0,174.74,1.0,1.0,1.0,0.00041693311554442025
gemini,ICE,2026-02-26,3,162.36549377441406,6,2026-03-04,2026-03-04,165.75453186035156,163.18,159.15,167.21,155.51,170.85,153.34,173.02,1.0,1.0,1.0,0.00024124910951042012
gemini,ICE,2026-02-26,4,162.36549377441406,6,2026-03-04,2026-03-04,165.75453186035156,162.37,157.01,167.73,152.18,172.56,149.29,175.45,1.0,1.0,1.0,0.00041693311554442025
gemini,ICE,2026-02-26,5,162.36549377441406,6,2026-03-04,2026-03-04,165.75453186035156,162.8,160.82,164.78,159.01,166.59,157.93,167.67,0.0,1.0,1.0,0.0003177214477147129
gemini,ICE,2026-02-27,1,163.60150146484375,21,2026-03-20,2026-03-20,158.42999267578125,164.652,161.011,168.329,157.378,172.185,155.034,174.453,0.0,1.0,1.0,0.0015423616981193721
gemini,ICE,2026-02-27,2,163.60150146484375,21,2026-03-20,2026-03-20,158.42999267578125,164.67,160.05,169.34,156.4,172.93,153.79,175.76,0.0,1.0,1.0,0.0015512985787731015
gemini,ICE,2026-02-27,3,163.60150146484375,21,2026-03-20,2026-03-20,158.42999267578125,163.6,157.24,169.96,151.53,175.67,148.08,179.12,1.0,1.0,1.0,0.0010648967765751343
gemini,ICE,2026-02-27,4,163.60150146484375,21,2026-03-20,2026-03-20,158.42999267578125,164.69,158.42,171.18,153.15,177.3,149.82,181.18,1.0,1.0,1.0,0.0015612587249751102
gemini,ICE,2026-02-27,5,163.60150146484375,21,2026-03-20,2026-03-20,158.42999267578125,163.6,155.85,171.76,149.14,179.79,145.26,184.22,1.0,1.0,1.0,0.0010648967765751343
gemini,INTU,2026-02-18,1,389.5700073242188,1,2026-02-19,2026-02-19,381.5400085449219,389.57,386.15,392.99,383.08,396.06,381.24,397.9,0.0,0.0,1.0,0.00044294519621842235
gemini,INTU,2026-02-18,2,389.5700073242188,1,2026-02-19,2026-02-19,381.5400085449219,389.5,386.13,392.87,383.09,395.91,381.28,397.72,0.0,0.0,1.0,0.00043525626688587475
gemini,INTU,2026-02-18,3,389.5700073242188,1,2026-02-19,2026-02-19,381.5400085449219,389.57,386.45,392.69,382.75,396.39,379.83,399.31,0.0,0.0,1.0,0.00044294519621842235
gemini,INTU,2026-02-18,4,389.5700073242188,1,2026-02-19,2026-02-19,381.5400085449219,389.57,386.65,392.49,383.73,395.41,379.83,399.31,0.0,0.0,1.0,0.00044294519621842235
gemini,INTU,2026-02-18,5,389.5700073242188,1,2026-02-19,2026-02-19,381.5400085449219,389.57,385.62,393.52,382.08,397.06,379.96,399.18,0.0,0.0,1.0,0.00044294519621842235
