model,domain,item,pred_date,horizon,horizon_days,target_date,adjusted_target_date,unit,current_value,point_estimate,ci_90_low,ci_90_high,actual_value,adjustment_note,status,fetched_at
claude,stocks,AMAT,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,394.489990234375,399.0,365.0,433.0,411.614990234375,,resolved,2026-05-07T19:47:04.343135Z
claude,stocks,AMAT,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,427.19500732421875,429.5,410.0,449.0,411.55999755859375,,resolved,2026-05-07T19:47:04.524304Z
claude,stocks,AMD,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,354.489990234375,358.0,320.0,396.0,408.3999938964844,,resolved,2026-05-07T19:47:04.809089Z
claude,stocks,AMD,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,412.0899963378906,415.0,395.0,435.0,408.3999938964844,,resolved,2026-05-07T19:47:04.911786Z
claude,stocks,AMGN,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,346.25,349.0,328.0,370.0,328.3999938964844,,resolved,2026-05-07T19:47:05.169362Z
claude,stocks,AMGN,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,329.8949890136719,331.5,320.0,343.0,328.3999938964844,,resolved,2026-05-07T19:47:05.380925Z
claude,stocks,AMZN,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,265.05999755859375,270.0,248.0,292.0,271.7300109863281,,resolved,2026-05-07T19:47:05.656031Z
claude,stocks,AMZN,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,275.5199890136719,277.5,265.0,290.0,271.7300109863281,,resolved,2026-05-07T19:47:05.747836Z
claude,stocks,AON,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,311.6499938964844,313.0,298.0,328.0,313.3699951171875,,resolved,2026-05-07T19:47:06.002012Z
claude,stocks,AON,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,308.8900146484375,309.5,302.0,317.0,313.3699951171875,,resolved,2026-05-07T19:47:06.207808Z
claude,stocks,APD,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,300.04998779296875,303.0,283.0,323.0,293.80999755859375,,resolved,2026-05-07T19:47:06.519260Z
claude,stocks,APD,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,300.8949890136719,301.5,293.0,310.0,293.80999755859375,,resolved,2026-05-07T19:47:06.752933Z
claude,stocks,APH,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,147.27000427246094,149.5,139.0,160.0,135.1699981689453,,resolved,2026-05-07T19:47:07.059118Z
claude,stocks,APH,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,137.6699981689453,138.5,133.8,143.2,135.1699981689453,,resolved,2026-05-07T19:47:07.213085Z
claude,stocks,AVGO,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,417.42999267578125,422.0,385.0,460.0,414.010009765625,,resolved,2026-05-07T19:47:07.488585Z
claude,stocks,AVGO,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,422.625,425.0,405.0,445.0,414.0350036621094,,resolved,2026-05-07T19:47:07.609343Z
claude,stocks,AWK,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,128.4199981689453,129.5,123.0,136.0,125.9749984741211,,resolved,2026-05-07T19:47:07.880644Z
claude,stocks,AWK,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,125.95500183105469,126.5,123.5,129.5,125.9749984741211,,resolved,2026-05-07T19:47:08.023275Z
claude,stocks,AXP,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,323.04998779296875,326.0,304.0,348.0,318.1400146484375,,resolved,2026-05-07T19:47:08.290799Z
claude,stocks,AXP,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,320.7349853515625,322.5,312.0,333.0,318.1400146484375,,resolved,2026-05-07T19:47:08.533270Z
claude,stocks,AZO,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,3704.030029296875,3730.0,3520.0,3940.0,3542.050048828125,,resolved,2026-05-07T19:47:08.858450Z
claude,stocks,AZO,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,3551.110107421875,3565.0,3480.0,3650.0,3542.050048828125,,resolved,2026-05-07T19:47:08.951131Z
claude,stocks,A,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,115.55000305175781,117.0,109.0,125.0,118.58000183105469,,resolved,2026-05-07T19:47:09.198827Z
claude,stocks,A,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,118.4000015258789,118.8,114.5,123.1,118.58000183105469,,resolved,2026-05-07T19:47:09.378895Z
claude,stocks,BAC,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,53.459999084472656,54.0,50.5,57.5,52.69499969482422,,resolved,2026-05-07T19:47:09.678723Z
claude,stocks,BAC,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,53.75,53.9,52.2,55.6,52.69499969482422,,resolved,2026-05-07T19:47:09.914327Z
claude,stocks,BIIB,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,189.27999877929688,191.0,178.0,204.0,190.91000366210938,,resolved,2026-05-07T19:47:10.212869Z
claude,stocks,BIIB,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,190.47999572753906,191.5,184.0,199.0,190.91000366210938,,resolved,2026-05-07T19:47:10.348162Z
claude,stocks,BKNG,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,168.36000061035156,170.5,156.0,185.5,172.1649932861328,,resolved,2026-05-07T19:47:10.609176Z
claude,stocks,BKNG,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,168.9250030517578,169.5,164.5,174.5,172.1649932861328,,resolved,2026-05-07T19:47:10.723962Z
claude,stocks,BK,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,134.3699951171875,136.0,127.0,145.0,130.66000366210938,,resolved,2026-05-07T19:47:10.982019Z
claude,stocks,BK,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,134.14999389648438,134.8,130.5,139.1,130.66000366210938,,resolved,2026-05-07T19:47:11.206366Z
claude,stocks,BLK,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,1065.5999755859375,1072.0,1005.0,1140.0,1065.2950439453125,,resolved,2026-05-07T19:47:11.495355Z
claude,stocks,BLK,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,1074.875,1078.0,1045.0,1111.0,1065.2950439453125,,resolved,2026-05-07T19:47:11.651547Z
claude,stocks,BMY,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,60.59000015258789,61.0,57.0,65.0,56.2400016784668,,resolved,2026-05-07T19:47:11.940154Z
claude,stocks,BMY,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,56.60499954223633,56.75,54.8,58.7,56.2400016784668,,resolved,2026-05-07T19:47:12.195213Z
claude,stocks,BRK-B,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,473.6000061035156,476.0,455.0,497.0,474.8550109863281,,resolved,2026-05-07T19:47:12.518914Z
claude,stocks,BRK-B,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,468.8800048828125,470.5,459.0,482.0,474.8550109863281,,resolved,2026-05-07T19:47:12.683503Z
claude,stocks,BSX,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,57.61000061035156,58.5,54.0,63.0,56.81999969482422,,resolved,2026-05-07T19:47:12.963319Z
claude,stocks,BSX,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,55.47999954223633,55.75,53.8,57.7,56.81999969482422,,resolved,2026-05-07T19:47:13.068749Z
claude,stocks,CARR,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,67.16999816894531,68.0,62.5,73.5,66.9800033569336,,resolved,2026-05-07T19:47:13.291948Z
claude,stocks,CARR,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,68.13500213623047,68.5,66.0,71.0,66.9800033569336,,resolved,2026-05-07T19:47:13.407895Z
claude,stocks,CAT,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,890.1099853515625,897.0,845.0,950.0,893.8099975585938,,resolved,2026-05-07T19:47:13.699087Z
claude,stocks,CAT,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,923.219970703125,925.0,899.0,951.0,893.8099975585938,,resolved,2026-05-07T19:47:13.992290Z
claude,stocks,CB,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,327.0,330.0,312.0,348.0,321.29998779296875,,resolved,2026-05-07T19:47:14.467540Z
claude,stocks,CB,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,321.30999755859375,322.5,314.0,331.0,321.29998779296875,,resolved,2026-05-07T19:47:14.649006Z
claude,stocks,CDNS,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,329.5899963378906,333.0,308.0,358.0,357.1499938964844,,resolved,2026-05-07T19:47:14.937457Z
claude,stocks,CDNS,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,352.57000732421875,354.5,340.0,369.0,357.1499938964844,,resolved,2026-05-07T19:47:15.084288Z
claude,stocks,CDW,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,136.91000366210938,138.5,127.0,150.0,110.5,,resolved,2026-05-07T19:47:15.342927Z
claude,stocks,CDW,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,108.79000091552734,109.5,104.5,114.5,110.5,,resolved,2026-05-07T19:47:15.510597Z
claude,stocks,CI,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,290.5799865722656,293.0,273.0,313.0,283.5299987792969,,resolved,2026-05-07T19:47:15.782361Z
claude,stocks,CI,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,282.0450134277344,283.5,272.0,295.0,283.5299987792969,,resolved,2026-05-07T19:47:16.046323Z
claude,stocks,CL,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,85.36000061035156,85.8,82.0,89.5,87.86000061035156,,resolved,2026-05-07T19:47:16.344120Z
claude,stocks,CL,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,88.4800033569336,88.7,86.5,90.9,87.86000061035156,,resolved,2026-05-07T19:47:16.576066Z
claude,stocks,CME,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,287.82000732421875,291.0,274.0,308.0,286.4700012207031,,resolved,2026-05-07T19:47:16.928302Z
claude,stocks,CME,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,288.1199951171875,289.5,281.0,298.0,286.4700012207031,,resolved,2026-05-07T19:47:17.079836Z
claude,stocks,CMG,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,33.9900016784668,34.5,31.0,38.0,33.10499954223633,,resolved,2026-05-07T19:47:17.370621Z
claude,stocks,CMG,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,32.939998626708984,33.2,31.95,34.55,33.10499954223633,,resolved,2026-05-07T19:47:17.483003Z
claude,stocks,COP,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,125.77999877929688,125.0,119.0,131.0,114.7300033569336,,resolved,2026-05-07T19:47:17.728961Z
claude,stocks,COP,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,118.94000244140625,119.5,116.0,123.0,114.7300033569336,,resolved,2026-05-07T19:47:17.930982Z
claude,stocks,COST,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,1014.530029296875,1018.0,965.0,1072.0,1008.0,,resolved,2026-05-07T19:47:18.250730Z
claude,stocks,COST,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,995.8599853515625,998.0,970.0,1026.0,1008.0,,resolved,2026-05-07T19:47:18.404776Z
claude,stocks,CPRT,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,33.11000061035156,33.5,30.5,36.5,33.79999923706055,,resolved,2026-05-07T19:47:18.690703Z
claude,stocks,CPRT,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,33.415000915527344,33.55,32.1,34.95,33.79999923706055,,resolved,2026-05-07T19:47:18.781120Z
claude,stocks,CRM,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,176.52999877929688,179.0,163.0,195.0,186.38999938964844,,resolved,2026-05-07T19:47:19.036708Z
claude,stocks,CRM,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,181.82000732421875,183.0,176.0,190.0,186.38999938964844,,resolved,2026-05-07T19:47:19.154061Z
claude,stocks,CSCO,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,91.5,92.0,85.0,99.0,92.25499725341797,,resolved,2026-05-07T19:47:19.396716Z
claude,stocks,CSCO,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,91.2699966430664,91.5,88.5,94.5,92.25499725341797,,resolved,2026-05-07T19:47:19.538531Z
claude,stocks,CTAS,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,174.7100067138672,176.5,165.0,188.0,169.85499572753906,,resolved,2026-05-07T19:47:19.800748Z
claude,stocks,CTAS,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,169.6699981689453,170.5,165.0,176.0,169.85499572753906,,resolved,2026-05-07T19:47:19.993081Z
claude,stocks,CTSH,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,52.900001525878906,53.5,49.5,57.5,51.85499954223633,,resolved,2026-05-07T19:47:20.286219Z
claude,stocks,CTSH,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,51.380001068115234,51.65,49.8,53.5,51.85499954223633,,resolved,2026-05-07T19:47:20.418101Z
claude,stocks,CVX,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,193.30999755859375,194.0,184.0,204.0,182.55499267578125,,resolved,2026-05-07T19:47:20.676117Z
claude,stocks,CVX,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,185.22000122070312,185.8,181.5,190.1,182.55499267578125,,resolved,2026-05-07T19:47:20.941531Z
claude,stocks,C,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,127.9800033569336,129.0,121.0,137.0,129.73500061035156,,resolved,2026-05-07T19:47:21.287083Z
claude,stocks,C,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,128.52000427246094,129.1,125.8,132.4,129.73500061035156,,resolved,2026-05-07T19:47:21.499835Z
claude,stocks,DAL,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,67.98999786376953,69.0,62.0,76.0,73.0999984741211,,resolved,2026-05-07T19:47:21.795815Z
claude,stocks,DAL,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,73.31999969482422,73.8,70.5,77.1,73.0999984741211,,resolved,2026-05-07T19:47:21.953367Z
claude,stocks,DD,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,45.65999984741211,46.0,41.5,50.5,48.45000076293945,,resolved,2026-05-07T19:47:22.231049Z
claude,stocks,DD,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,50.189998626708984,50.35,48.5,52.2,48.45000076293945,,resolved,2026-05-07T19:47:22.518814Z
claude,stocks,DE,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,589.8699951171875,593.0,558.0,628.0,581.2100219726562,,resolved,2026-05-07T19:47:22.856911Z
claude,stocks,DE,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,590.780029296875,593.0,572.0,614.0,581.2100219726562,,resolved,2026-05-07T19:47:23.109512Z
claude,stocks,DG,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,115.87999725341797,117.0,108.0,126.0,117.125,,resolved,2026-05-07T19:47:23.437570Z
claude,stocks,DG,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,116.97000122070312,117.5,113.5,121.5,117.125,,resolved,2026-05-07T19:47:23.569252Z
claude,stocks,DHR,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,178.9499969482422,181.0,168.0,194.0,174.77999877929688,,resolved,2026-05-07T19:47:23.826535Z
claude,stocks,DHR,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,174.5500030517578,175.5,169.0,182.0,174.77999877929688,,resolved,2026-05-07T19:47:24.081619Z
claude,stocks,DIA,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,496.6499938964844,501.0,475.0,527.0,495.79998779296875,,resolved,2026-05-07T19:47:24.380425Z
claude,stocks,DIA,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,499.19500732421875,500.5,491.0,510.0,495.79998779296875,,resolved,2026-05-07T19:47:24.652535Z
claude,stocks,DLTR,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,97.11000061035156,98.0,90.0,106.0,97.08499908447266,,resolved,2026-05-07T19:47:24.939857Z
claude,stocks,DLTR,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,96.31500244140625,96.8,92.5,101.2,97.08499908447266,,resolved,2026-05-07T19:47:25.071346Z
claude,stocks,DOW,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,40.4900016784668,40.8,37.5,44.1,37.220001220703125,,resolved,2026-05-07T19:47:25.322086Z
claude,stocks,DOW,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,38.45000076293945,38.55,37.2,39.9,37.220001220703125,,resolved,2026-05-07T19:47:25.444983Z
claude,stocks,DUK,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,129.5500030517578,130.1,125.8,134.4,124.62999725341797,,resolved,2026-05-07T19:47:25.706120Z
claude,stocks,DUK,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,125.4000015258789,125.6,123.5,127.7,124.6500015258789,,resolved,2026-05-07T19:47:25.931837Z
claude,stocks,DXCM,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,59.54999923706055,60.5,54.5,66.5,61.02000045776367,,resolved,2026-05-07T19:47:26.237242Z
claude,stocks,DXCM,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,60.2599983215332,60.5,57.5,63.5,61.02000045776367,,resolved,2026-05-07T19:47:26.341914Z
claude,stocks,D,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,64.5,64.6,62.0,67.2,61.470001220703125,,resolved,2026-05-07T19:47:26.620285Z
claude,stocks,D,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,61.97999954223633,62.15,60.8,63.5,61.470001220703125,,resolved,2026-05-07T19:47:26.832707Z
claude,stocks,EA,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,202.3699951171875,201.5,191.0,212.0,200.85000610351562,,resolved,2026-05-07T19:47:27.141422Z
claude,stocks,EA,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,201.1300048828125,201.5,195.0,208.0,200.85000610351562,,resolved,2026-05-07T19:47:27.243310Z
claude,stocks,ECL,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,260.6000061035156,262.0,248.0,276.0,257.05999755859375,,resolved,2026-05-07T19:47:27.501963Z
claude,stocks,ECL,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,264.3800048828125,265.5,258.0,273.0,257.05999755859375,,resolved,2026-05-07T19:47:27.715450Z
claude,stocks,ED,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,111.48999786376953,112.0,107.5,116.5,106.16000366210938,,resolved,2026-05-07T19:47:28.024375Z
claude,stocks,ED,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,107.19000244140625,107.4,105.2,109.6,106.16000366210938,,resolved,2026-05-07T19:47:28.399681Z
claude,stocks,ELV,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,376.4200134277344,371.0,344.0,408.0,372.0849914550781,,resolved,2026-05-07T19:47:28.781519Z
claude,stocks,ELV,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,374.1199951171875,376.5,362.0,391.0,372.0849914550781,,resolved,2026-05-07T19:47:28.926224Z
claude,stocks,EMR,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,140.44000244140625,141.5,133.0,150.0,141.10000610351562,,resolved,2026-05-07T19:47:29.201294Z
claude,stocks,EMR,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,147.25999450683594,148.1,144.5,151.7,141.10000610351562,,resolved,2026-05-07T19:47:29.477421Z
claude,stocks,EQIX,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,1082.8299560546875,1090.0,1020.0,1160.0,1071.06005859375,,resolved,2026-05-07T19:47:29.847634Z
claude,stocks,EQIX,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,1085.1500244140625,1088.0,1055.0,1121.0,1071.06005859375,,resolved,2026-05-07T19:47:29.973542Z
claude,stocks,EW,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,83.5,83.0,77.0,89.0,82.94000244140625,,resolved,2026-05-07T19:47:30.254749Z
claude,stocks,EW,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,82.23999786376953,82.5,79.5,85.5,82.94000244140625,,resolved,2026-05-07T19:47:30.366260Z
claude,stocks,EXR,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,143.3300018310547,144.0,136.0,152.0,143.41000366210938,,resolved,2026-05-07T19:47:30.614973Z
claude,stocks,EXR,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,144.28500366210938,144.8,140.5,149.1,143.41000366210938,,resolved,2026-05-07T19:47:30.781138Z
claude,stocks,FANG,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,205.6300048828125,207.0,193.0,221.0,189.74000549316406,,resolved,2026-05-07T19:47:31.077553Z
claude,stocks,FANG,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,193.97999572753906,194.5,188.0,201.0,189.74000549316406,,resolved,2026-05-07T19:47:31.202610Z
claude,stocks,FAST,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,44.93000030517578,45.4,42.0,48.8,44.35499954223633,,resolved,2026-05-07T19:47:31.463827Z
claude,stocks,FAST,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,44.80500030517578,45.1,43.5,46.7,44.35499954223633,,resolved,2026-05-07T19:47:31.685712Z
claude,stocks,FDX,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,403.30999755859375,408.0,378.0,438.0,374.885009765625,,resolved,2026-05-07T19:47:31.998785Z
claude,stocks,FDX,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,374.17999267578125,376.0,362.0,390.0,374.885009765625,,resolved,2026-05-07T19:47:32.170531Z
claude,stocks,FICO,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,1025.0,1035.0,955.0,1115.0,1123.75244140625,,resolved,2026-05-07T19:47:32.414801Z
claude,stocks,FICO,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,1048.7650146484375,1054.0,1010.0,1098.0,1123.75244140625,,resolved,2026-05-07T19:47:32.588254Z
claude,stocks,FTNT,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,84.30999755859375,85.5,79.0,92.0,107.88500213623047,,resolved,2026-05-07T19:47:32.873697Z
claude,stocks,FTNT,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,89.59500122070312,90.1,86.5,93.8,107.88500213623047,,resolved,2026-05-07T19:47:33.007166Z
claude,stocks,F,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,12.079999923706055,12.2,11.0,13.4,12.140000343322754,,resolved,2026-05-07T19:47:33.250821Z
claude,stocks,F,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,12.1850004196167,12.25,11.7,12.8,12.140000343322754,,resolved,2026-05-07T19:47:33.560801Z
claude,stocks,GD,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,344.29998779296875,348.0,322.0,374.0,346.1499938964844,,resolved,2026-05-07T19:47:33.912212Z
claude,stocks,GD,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,346.70001220703125,348.5,338.0,359.0,346.1499938964844,,resolved,2026-05-07T19:47:34.197985Z
claude,stocks,GEHC,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,60.84000015258789,61.5,56.0,67.0,61.31999969482422,,resolved,2026-05-07T19:47:34.535342Z
claude,stocks,GEHC,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,62.0,62.5,59.5,65.5,61.31999969482422,,resolved,2026-05-07T19:47:34.650665Z
claude,stocks,GE,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,289.92999267578125,293.0,268.0,318.0,303.1199951171875,,resolved,2026-05-07T19:47:34.907623Z
claude,stocks,GE,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,303.9949951171875,305.5,293.0,318.0,303.1199951171875,,resolved,2026-05-07T19:47:35.293661Z
claude,stocks,GILD,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,130.83999633789062,132.0,124.0,140.0,133.9199981689453,,resolved,2026-05-07T19:47:35.648791Z
claude,stocks,GILD,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,134.96499633789062,135.5,131.5,139.5,133.9199981689453,,resolved,2026-05-07T19:47:35.801006Z
claude,stocks,GIS,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,35.310001373291016,35.6,33.8,37.4,35.70000076293945,,resolved,2026-05-07T19:47:36.075483Z
claude,stocks,GIS,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,35.2599983215332,35.4,34.2,36.6,35.70000076293945,,resolved,2026-05-07T19:47:36.385161Z
claude,stocks,GM,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,76.88999938964844,77.8,70.0,85.5,78.56500244140625,,resolved,2026-05-07T19:47:36.723830Z
claude,stocks,GM,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,78.82499694824219,79.2,76.5,81.9,78.56500244140625,,resolved,2026-05-07T19:47:36.885698Z
claude,stocks,GOOGL,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,384.79998779296875,390.0,358.0,422.0,397.0398864746094,,resolved,2026-05-07T19:47:37.145101Z
claude,stocks,GOOGL,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,398.8299865722656,401.5,388.0,415.0,397.0398864746094,,resolved,2026-05-07T19:47:37.265909Z
claude,stocks,GPN,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,71.95999908447266,73.0,67.0,79.0,70.19999694824219,,resolved,2026-05-07T19:47:37.513961Z
claude,stocks,GPN,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,69.67500305175781,70.1,67.2,73.0,70.19999694824219,,resolved,2026-05-07T19:47:37.702374Z
claude,stocks,GS,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,923.77001953125,935.0,870.0,1000.0,925.6799926757812,,resolved,2026-05-07T19:47:37.980757Z
claude,stocks,GS,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,936.1099853515625,939.0,910.0,968.0,925.6799926757812,,resolved,2026-05-07T19:47:38.202560Z
claude,stocks,HAL,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,42.29999923706055,41.8,38.5,45.2,39.165000915527344,,resolved,2026-05-07T19:47:38.513771Z
claude,stocks,HAL,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,40.400001525878906,40.55,38.8,42.3,39.15999984741211,,resolved,2026-05-07T19:47:38.796560Z
claude,stocks,HCA,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,434.45001220703125,438.0,408.0,468.0,428.45001220703125,,resolved,2026-05-07T19:47:39.117171Z
claude,stocks,HCA,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,432.9200134277344,435.0,418.0,452.0,428.45001220703125,,resolved,2026-05-07T19:47:39.249591Z
claude,stocks,HD,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,328.79998779296875,332.0,312.0,352.0,322.90509033203125,,resolved,2026-05-07T19:47:39.507507Z
claude,stocks,HD,2026-05-06,1d,1,2026-05-07,2026-05-07,USD,322.989990234375,324.5,313.0,336.0,322.90509033203125,,resolved,2026-05-07T19:47:39.734559Z
claude,stocks,HLT,2026-04-30,1w,7,2026-05-07,2026-05-07,USD,324.07000732421875,327.0,308.0,346.0,320.9700012207031,,resolved,2026-05-07T19:47:40.025397Z
